x1,x2,y
2.162560091428775255e+00,2.203531228089022243e+00,1.000000000000000000e+00
2.595378381078683905e+00,1.310359793694779063e+00,1.000000000000000000e+00
2.985392166123518543e+00,1.137245869706070778e+00,1.000000000000000000e+00
1.856812820298875844e+00,1.806867548948132285e-01,1.000000000000000000e+00
1.603451928833575790e+00,6.474491808864103470e-01,1.000000000000000000e+00
9.086465987486591622e-02,5.983774553188037082e-02,1.000000000000000000e+00
-2.318630388066636794e+00,-3.358728102435606377e-01,-1.000000000000000000e+00
-8.366412762190095220e-01,-1.910260055850994565e+00,-1.000000000000000000e+00
2.365536488418240602e+00,-1.900090101477789339e-01,1.000000000000000000e+00
8.268701193618391843e-01,1.853771598905762374e+00,1.000000000000000000e+00
2.346200649177013986e+00,1.485140811557122964e+00,1.000000000000000000e+00
3.010693550671382113e+00,1.810464603936035699e+00,1.000000000000000000e+00
2.072165742165724911e+00,1.620192618236842241e+00,1.000000000000000000e+00
-2.090664611159474440e+00,-3.822963068672771580e+00,-1.000000000000000000e+00
1.934223487812639419e+00,4.901859151290599570e-01,1.000000000000000000e+00
1.835801949680895051e+00,1.718729239341395987e+00,1.000000000000000000e+00
-2.726686338261949949e+00,-1.214903809402994028e-01,-1.000000000000000000e+00
2.936876112388089322e+00,-8.356868110377395631e-01,1.000000000000000000e+00
-1.796315960634746300e+00,-1.212602063941479624e+00,-1.000000000000000000e+00
-3.376212763630794811e+00,-2.263932249658567653e+00,-1.000000000000000000e+00
2.793042384420297175e+00,4.550277625658400993e-01,1.000000000000000000e+00
1.660117329535086172e+00,1.674687984291570286e+00,1.000000000000000000e+00
-1.118769902752060785e+00,-2.547747356282100917e+00,-1.000000000000000000e+00
-6.775627401547991147e-01,-1.619117349659942251e+00,-1.000000000000000000e+00
-8.039759277149199912e-01,-4.106506211604499246e-01,-1.000000000000000000e+00
1.195010063914131448e+00,6.697910386640306690e-01,1.000000000000000000e+00
-6.684659513657363883e-01,-9.320047678102775235e-01,-1.000000000000000000e+00
-2.166409026212218425e+00,-5.875547435143976260e-01,-1.000000000000000000e+00
-2.355193776711613118e+00,-5.143878677408796340e-01,-1.000000000000000000e+00
-1.757036089282848490e+00,-5.365467196536132244e-01,-1.000000000000000000e+00
-2.402156967262082166e+00,-5.591386585238949936e-01,-1.000000000000000000e+00
-1.086363759437778853e+00,-1.523850017151586744e+00,-1.000000000000000000e+00
-3.707878309599241806e-01,1.962801366407608716e+00,1.000000000000000000e+00
-4.075832262903844594e-01,-4.475384967881879117e-01,-1.000000000000000000e+00
-2.595668704599458643e-01,-1.036266563335399571e+00,-1.000000000000000000e+00
5.673408389009537700e-03,-6.660966501816933949e-01,1.000000000000000000e+00
3.222211506016465776e+00,8.254860507415188176e-01,1.000000000000000000e+00
-9.016958589452558348e-01,-2.830414083248242285e+00,-1.000000000000000000e+00
2.494774006193338778e-01,-1.349194604074649639e+00,-1.000000000000000000e+00
-1.656433471290934101e+00,-1.961447574985437647e-01,-1.000000000000000000e+00
-2.639896934118808325e+00,-3.174256859621008786e+00,-1.000000000000000000e+00
2.076301677729150530e+00,1.898932437144763785e+00,1.000000000000000000e+00
-2.111345397787589562e+00,-1.551334875042420069e+00,-1.000000000000000000e+00
1.353221364937872151e+00,4.184713946390203887e-01,1.000000000000000000e+00
2.226670512846621541e+00,1.685943304570763246e+00,1.000000000000000000e+00
1.592258781847071480e+00,1.191000494323001702e+00,1.000000000000000000e+00
1.521648993929271221e+00,1.012385082725054231e+00,1.000000000000000000e+00
-4.054778149953376598e+00,-1.973495113540732371e+00,-1.000000000000000000e+00
-3.024469103588905750e+00,-2.730069780729910356e+00,-1.000000000000000000e+00
2.621096377905451469e+00,1.233382088338657034e+00,1.000000000000000000e+00
-1.249153223192333906e+00,-3.998822809369282361e-01,-1.000000000000000000e+00
5.289565243884849499e-01,1.864817464688433457e+00,1.000000000000000000e+00
3.080050534477962731e-01,1.107617105219520948e+00,1.000000000000000000e+00
3.371826942592652809e-01,2.562160014148336273e+00,1.000000000000000000e+00
-6.948132955443107051e-01,2.975726985923800694e+00,1.000000000000000000e+00
-2.303755746086211253e-01,2.106087041092959744e+00,1.000000000000000000e+00
-2.311820356147900934e+00,-1.629989119626291227e+00,-1.000000000000000000e+00
1.799550261407171003e+00,2.147332069740253147e+00,1.000000000000000000e+00
3.304977156657990633e+00,1.580652414753711321e+00,1.000000000000000000e+00
1.668591684109192785e+00,9.975207310314969655e-01,1.000000000000000000e+00
-8.835121726994916713e-01,-4.081468335056812613e-01,-1.000000000000000000e+00
-5.266092011338985301e-02,-3.217333115324816362e-02,1.000000000000000000e+00
1.910939629888463109e+00,1.459562419529713218e+00,1.000000000000000000e+00
-4.058129704196797860e-01,-1.366332956651921338e+00,-1.000000000000000000e+00
-2.263947719224358224e+00,-1.598018186533114449e+00,-1.000000000000000000e+00
-1.791016020332536485e+00,-2.146992753476989257e+00,-1.000000000000000000e+00
6.891777682932825888e-01,1.322229451288340352e+00,1.000000000000000000e+00
1.440153630327482226e+00,2.555817183958429162e+00,1.000000000000000000e+00
-1.262256965826522581e+00,-1.838098240358814639e+00,-1.000000000000000000e+00
-3.712451175861632979e-01,2.176910841018214082e+00,1.000000000000000000e+00
-4.788181954166892407e-01,-3.333683795308159947e-01,-1.000000000000000000e+00
7.606713849481542278e-01,2.207504192258176179e+00,1.000000000000000000e+00
1.130405771943451931e+00,4.225243619038410170e-01,1.000000000000000000e+00
-4.739386175785558208e-01,-1.395813430750354467e+00,-1.000000000000000000e+00
-1.785611414586554924e+00,-2.354863983322134757e+00,-1.000000000000000000e+00
-2.473131389326519880e+00,-2.230480283138536635e+00,-1.000000000000000000e+00
-6.965839133234538183e-01,-2.063534037125585030e+00,-1.000000000000000000e+00
-7.866554010329518398e-01,-2.006146924027478740e-01,1.000000000000000000e+00
-2.319792641945037648e-01,-1.678059688811163186e+00,-1.000000000000000000e+00
-2.070423346122419961e+00,-6.091239981674484438e-01,-1.000000000000000000e+00
-2.461660783617463100e+00,-2.202724875348175626e+00,-1.000000000000000000e+00
2.644875033987789337e+00,3.317237076245237226e+00,1.000000000000000000e+00
1.628834928160056261e+00,5.065214070940428082e-01,1.000000000000000000e+00
-1.788959913908369614e+00,-2.161744728306605801e+00,-1.000000000000000000e+00
3.696687888107501152e+00,4.257936434540934290e-01,1.000000000000000000e+00
-3.449050523394318724e+00,-2.210176529941063617e+00,-1.000000000000000000e+00
2.242921333239618953e+00,1.915570038685931564e+00,1.000000000000000000e+00
-3.754686530220954221e-01,-2.255080661146049437e+00,-1.000000000000000000e+00
-1.665950347945825083e+00,-2.820518560383874274e+00,-1.000000000000000000e+00
2.385902625573361746e-01,2.253395494318647607e+00,1.000000000000000000e+00
-9.650532938074697364e-01,-1.804222756315753351e+00,-1.000000000000000000e+00
6.131220941069082109e-01,1.084413760055807252e+00,1.000000000000000000e+00
3.668477036980312800e+00,3.131198999418957296e+00,1.000000000000000000e+00
-7.648165811344149745e-01,-2.339972551641225085e+00,-1.000000000000000000e+00
1.974616152327953067e+00,2.947156289451642319e+00,1.000000000000000000e+00
4.185741249356603078e+00,2.687353711966030012e+00,1.000000000000000000e+00
7.840380768646485476e-01,2.227545203132212936e+00,1.000000000000000000e+00
-1.459777099001495770e-01,2.359891041660757693e+00,1.000000000000000000e+00
1.733309979367358533e+00,2.095181823963750745e+00,1.000000000000000000e+00
-2.347385628830915394e+00,5.400609803340263859e-01,-1.000000000000000000e+00
-1.335189220817086131e+00,2.565196287327415892e-01,-1.000000000000000000e+00
-6.848841806100562923e-01,-2.028600246884820102e+00,-1.000000000000000000e+00
2.395904174919508911e+00,2.267013196759155580e+00,1.000000000000000000e+00
6.601148213543028831e-02,-1.249177191907145046e+00,-1.000000000000000000e+00
-1.040285462702245312e+00,-3.764411419185976548e+00,-1.000000000000000000e+00
-1.706952971651285011e+00,-1.870262377995304259e-01,-1.000000000000000000e+00
1.273362825974076129e+00,-4.419055521545978138e-03,1.000000000000000000e+00
1.370457473890381639e+00,1.242173969599624117e+00,1.000000000000000000e+00
-1.197314949674463946e-01,2.035862304851153937e+00,1.000000000000000000e+00
1.323008317368526976e+00,1.941180829727270130e+00,1.000000000000000000e+00
-7.310119686354160651e-01,7.678790640337038731e-01,-1.000000000000000000e+00
-2.010798380508431293e+00,-1.502334893119210424e-01,-1.000000000000000000e+00
2.879891058922676716e-01,-2.349178225275967424e+00,-1.000000000000000000e+00
1.621395375339538258e+00,-5.901396801770575351e-01,1.000000000000000000e+00
-1.678034024642911959e+00,-1.398370176160362854e+00,-1.000000000000000000e+00
-9.823735740055947741e-01,-2.179088225149206526e+00,-1.000000000000000000e+00
-8.781431409685848122e-01,-4.624767498800805843e-01,-1.000000000000000000e+00
-3.086286484673752106e+00,-9.213306592946239881e-01,-1.000000000000000000e+00
2.393274096239728088e-02,1.178938900689096236e+00,1.000000000000000000e+00
-9.035599909586282674e-01,-1.086626241764929501e+00,-1.000000000000000000e+00
1.003606514435375185e+00,2.204141352314367808e+00,1.000000000000000000e+00
2.047704011265698565e+00,3.225588855846918790e+00,1.000000000000000000e+00
-1.910016851070337029e+00,2.928678344698834035e-01,-1.000000000000000000e+00
2.278308936711027410e+00,2.369066180365642538e+00,1.000000000000000000e+00
2.444036641233330975e+00,6.274146639767036460e-01,1.000000000000000000e+00
7.038087621460956678e-01,1.976941030031281077e+00,1.000000000000000000e+00
-2.185728123177293369e+00,-8.708453253257398829e-01,-1.000000000000000000e+00
-2.841128087857202278e+00,-1.550005729215360173e+00,-1.000000000000000000e+00
8.569079116928923767e-02,3.600423981749011570e+00,1.000000000000000000e+00
3.018723536782591754e+00,7.552391977852181970e-01,1.000000000000000000e+00
-9.908905957050384572e-01,-4.839551005224518310e-01,-1.000000000000000000e+00
2.722379521858244722e+00,3.682670970622821116e+00,1.000000000000000000e+00
-2.905206333120926132e+00,-1.116176684306402045e+00,-1.000000000000000000e+00
-2.978516942414213275e+00,-8.660231365651336333e-01,-1.000000000000000000e+00
1.115601717380610092e+00,4.177819198065400030e+00,1.000000000000000000e+00
9.459264755821913395e-01,2.637254154648942084e+00,1.000000000000000000e+00
-1.994980029844249714e+00,1.605238818719372240e-01,-1.000000000000000000e+00
-3.177931639780241291e+00,-7.444344960714094350e-01,-1.000000000000000000e+00
2.545301121765224828e+00,2.231668748131611757e+00,1.000000000000000000e+00
-2.865308479460143776e+00,-1.074330122065994875e+00,-1.000000000000000000e+00
5.930283586981884847e-01,1.512239542326096142e+00,1.000000000000000000e+00
2.805187757863691900e-01,2.542912474934523992e+00,1.000000000000000000e+00
-1.096611289608206974e-01,2.936280361507126457e+00,1.000000000000000000e+00
-1.794930953686927344e+00,-1.676874249632895220e+00,-1.000000000000000000e+00
2.920580554047972122e+00,1.440471992960519865e+00,1.000000000000000000e+00
-2.201392622205716521e+00,-1.753635064489873052e+00,-1.000000000000000000e+00
1.332461798078932613e+00,2.305141671121959668e+00,1.000000000000000000e+00
-1.116681222875419710e-01,-2.171154091999895286e+00,-1.000000000000000000e+00
9.460850409996535149e-02,1.354166612358748800e+00,-1.000000000000000000e+00
-1.454025987542844733e+00,-1.577211911585008730e+00,-1.000000000000000000e+00
1.108752211124321541e+00,1.814471248893138711e+00,1.000000000000000000e+00
-1.401803445933806236e+00,-7.565284555744195005e-01,-1.000000000000000000e+00
2.561934017887425696e+00,2.709072950048783568e+00,1.000000000000000000e+00
-2.083000742165774355e+00,-1.800899247268271219e+00,-1.000000000000000000e+00
8.538319262374353125e-01,3.407082854092553514e+00,1.000000000000000000e+00
6.438920979585035509e-01,1.656118903536814457e+00,1.000000000000000000e+00
-1.198644208574112913e+00,-9.949083785393992851e-01,-1.000000000000000000e+00
1.396979848705806049e+00,1.056198717819250232e+00,1.000000000000000000e+00
4.037724816325405364e-01,1.208558809592628513e+00,1.000000000000000000e+00
1.218653712065717931e+00,8.275779042521400619e-01,1.000000000000000000e+00
-7.892838391698491218e-01,-2.782566196077185250e-01,-1.000000000000000000e+00
2.037789855059001898e+00,1.890772060961078971e-01,1.000000000000000000e+00
9.757590806628227975e-01,1.126485741178679056e+00,1.000000000000000000e+00
2.681236057344857926e+00,6.666272929286182203e-01,1.000000000000000000e+00
2.692895493026233211e+00,-9.989516054714075999e-02,1.000000000000000000e+00
1.561236945816653066e+00,6.890573082597210020e-01,1.000000000000000000e+00
1.483876053072086698e+00,3.076667338490459258e+00,1.000000000000000000e+00
-1.382757080216106438e+00,-1.864508948335420691e+00,-1.000000000000000000e+00
-1.702701489237226529e+00,-2.224755643435236241e+00,-1.000000000000000000e+00
-8.149057632484040248e-01,3.458949301863450287e+00,1.000000000000000000e+00
-8.738931755547619806e-01,-1.425032031469851690e+00,-1.000000000000000000e+00
4.321215521417316463e-01,1.892082340971092957e-01,1.000000000000000000e+00
-2.807259090833203796e+00,-1.428916285024461885e+00,-1.000000000000000000e+00
6.755555608911595344e-01,1.277484978118211378e+00,1.000000000000000000e+00
2.867200664850564351e-01,-2.639357821191161690e+00,-1.000000000000000000e+00
1.873903941990218147e+00,1.784280765069612640e+00,1.000000000000000000e+00
-1.897585565087288817e+00,-2.362300774702859041e-01,-1.000000000000000000e+00
-2.716234687295493000e+00,-1.436674541055943610e+00,-1.000000000000000000e+00
2.837480061622147609e+00,1.614281441380063464e+00,1.000000000000000000e+00
9.630999435932552366e-02,-1.314168156821300171e+00,-1.000000000000000000e+00
-2.157403854926247533e-01,2.287637153296639525e+00,1.000000000000000000e+00
4.221769219453286315e-01,1.362224125714809775e+00,1.000000000000000000e+00
8.945835685697332007e-01,2.099566263354474493e+00,1.000000000000000000e+00
-2.239378347460736052e+00,-2.510234434039197993e+00,-1.000000000000000000e+00
2.553567508386173301e+00,-6.975854471820288616e-01,1.000000000000000000e+00
2.081419788353855438e-02,6.132702912811821561e-01,1.000000000000000000e+00
-1.952636146600748912e+00,-1.268933023713819885e+00,-1.000000000000000000e+00
-1.383053952728130254e+00,-1.096596252645250180e+00,-1.000000000000000000e+00
-1.670370710347737653e+00,-9.709759097866925703e-01,-1.000000000000000000e+00
2.479858865193960149e+00,2.694795945888426303e+00,1.000000000000000000e+00
-6.880279255058657784e-01,-1.688355372654562592e+00,-1.000000000000000000e+00
-2.246382272561874505e+00,-8.759352831218150115e-01,-1.000000000000000000e+00
-4.971800053044272971e-02,2.772434476561234540e+00,1.000000000000000000e+00
-2.080482462899583052e+00,-3.363949194939830356e+00,-1.000000000000000000e+00
2.873301419534030288e+00,1.714396913932597855e+00,1.000000000000000000e+00
2.779820124282380789e+00,1.520994434613376356e+00,1.000000000000000000e+00
1.886083775642188431e+00,2.008427575620871597e+00,1.000000000000000000e+00
1.960730984620931761e+00,7.253386588142938241e-01,1.000000000000000000e+00
2.315410115105447808e+00,1.245021076327306186e+00,1.000000000000000000e+00
-2.116145547068467359e+00,-1.971007736702618640e+00,-1.000000000000000000e+00
4.537007378892333520e+00,3.246818546998969435e+00,1.000000000000000000e+00
-2.314980748305639047e+00,-2.166405611502765893e+00,-1.000000000000000000e+00
1.576736306439470381e+00,-2.511901510694121153e-01,1.000000000000000000e+00
-2.255930820861766328e+00,-1.460987876352843884e-01,-1.000000000000000000e+00
-1.035414475950805713e+00,-3.096304225870370797e+00,-1.000000000000000000e+00
-2.576227428209844739e+00,-3.215012719817811337e-01,-1.000000000000000000e+00
-3.009437630040454170e+00,-9.398767053137779826e-02,-1.000000000000000000e+00
-2.124957318055462618e+00,-9.589537254051919701e-01,-1.000000000000000000e+00
1.223548791678704006e+00,-3.864538995912341068e-01,1.000000000000000000e+00
-5.317590409776798976e-01,-1.877802868140364456e+00,-1.000000000000000000e+00
2.961501371111519454e+00,2.983643046155361578e+00,1.000000000000000000e+00
-1.986997316475934916e+00,-1.250461019505906934e+00,-1.000000000000000000e+00
-1.101104201923207349e+00,-6.512349337654228520e-01,-1.000000000000000000e+00
1.647854688319005501e+00,3.235920613751408048e+00,1.000000000000000000e+00
-2.027017035344634177e+00,-2.156527728833781410e+00,-1.000000000000000000e+00
9.128312348745676319e-01,1.061154184658952726e+00,1.000000000000000000e+00
1.443971752330731828e+00,1.334882245242521082e+00,1.000000000000000000e+00
-2.601114591734277504e+00,-2.509764204941257848e+00,-1.000000000000000000e+00
-1.576823065822398506e+00,-2.394404063574929076e+00,-1.000000000000000000e+00
2.078430079768579741e+00,-7.053942443666443296e-01,1.000000000000000000e+00
-1.016297123437867267e+00,1.672547888816021899e+00,1.000000000000000000e+00
-9.107749021263902289e-01,-1.119681384866689777e+00,-1.000000000000000000e+00
1.208634678313502908e+00,3.167630267837466818e-01,1.000000000000000000e+00
2.234532223084387148e+00,2.942556061175226390e+00,1.000000000000000000e+00
2.698995220633618075e+00,-2.174737423438490858e-01,1.000000000000000000e+00
-2.100044494308788146e+00,-3.046489736863968734e+00,-1.000000000000000000e+00
2.630557474252384509e+00,1.242904583624536929e+00,1.000000000000000000e+00
8.439006926517571561e-01,3.511010843128654635e-01,1.000000000000000000e+00
-1.120519739775286183e+00,-1.029087432467900465e+00,-1.000000000000000000e+00
-2.719371953655056018e+00,-2.371953437812305054e+00,-1.000000000000000000e+00
-3.958420179027881680e-01,-3.225335983151939701e+00,-1.000000000000000000e+00
-8.502862736970597801e-01,-2.997944387897176544e+00,-1.000000000000000000e+00
2.118972076009131733e+00,5.148808509386495480e+00,1.000000000000000000e+00
8.883040993170312483e-01,1.459421154768579587e+00,1.000000000000000000e+00
-1.471601577062732202e+00,-3.625812993999167677e+00,-1.000000000000000000e+00
1.783636610973491354e-01,-9.123764145492028188e-01,-1.000000000000000000e+00
1.267138616453248767e+00,5.122957127191390958e-01,1.000000000000000000e+00
-2.348635613047946435e+00,-1.220897239430555059e+00,-1.000000000000000000e+00
3.087646594726830784e+00,1.703103755425477761e+00,1.000000000000000000e+00
-2.965915210038185812e-01,9.815867837851414146e-01,1.000000000000000000e+00
4.540771112836161638e-01,1.512976883791840921e+00,1.000000000000000000e+00
-1.845872867573080445e+00,-8.102136974660160140e-01,-1.000000000000000000e+00
-2.149508889523888300e+00,5.364841433750626720e-01,-1.000000000000000000e+00
-8.278437504495045340e-01,-2.463798474773270186e+00,-1.000000000000000000e+00
3.400299691202797625e+00,2.878246349212474797e+00,1.000000000000000000e+00
-1.177118679513726063e+00,-1.567068899966521434e+00,-1.000000000000000000e+00
1.509118803753415783e+00,1.053183651147652444e+00,1.000000000000000000e+00
1.525007333733890746e+00,1.458345887773841554e+00,1.000000000000000000e+00
-3.202791825818271931e+00,-1.343558121541523764e+00,-1.000000000000000000e+00
1.006455523667357799e+00,1.200736047419661112e+00,1.000000000000000000e+00
1.147068249122702444e+00,2.727924939187910791e+00,1.000000000000000000e+00
-4.101351450344008498e-01,-2.579729110577022588e-01,-1.000000000000000000e+00
-1.111286755912377355e+00,-3.346700652005216270e+00,-1.000000000000000000e+00
-5.218630019630161598e-01,3.530949382872153652e+00,1.000000000000000000e+00
3.112385234742955031e+00,1.673552517619885549e+00,1.000000000000000000e+00
-1.567204213129782087e+00,-1.002290154783550769e+00,-1.000000000000000000e+00
-1.150876515661485744e+00,-2.001519536251674669e+00,-1.000000000000000000e+00
7.592109029523319563e-01,-1.207028480934128289e+00,-1.000000000000000000e+00
-1.257354513201494273e+00,-2.553786694493442866e+00,-1.000000000000000000e+00
-2.832452879505879650e+00,-1.778544541858885220e+00,-1.000000000000000000e+00
-7.621178475232988081e-01,-3.344806349183393923e+00,-1.000000000000000000e+00
1.837896777897347622e+00,2.251465833561430596e+00,1.000000000000000000e+00
-1.783693448117882330e+00,-1.140533159629832483e+00,-1.000000000000000000e+00
1.085267225590265783e+00,2.263016571498974283e+00,1.000000000000000000e+00
-2.401037724622770320e+00,7.493491536401681863e-01,-1.000000000000000000e+00
-2.008603782408284744e+00,-6.827592565001351366e-01,-1.000000000000000000e+00
6.521007127315671115e-01,1.731786757303758639e+00,1.000000000000000000e+00
1.421196006834015702e+00,2.006215268036530830e+00,1.000000000000000000e+00
-1.853080114440836423e+00,-2.552546894317757609e-01,-1.000000000000000000e+00
-1.116940462761472075e+00,-6.764443789281521235e-01,-1.000000000000000000e+00
3.271748742935492782e+00,1.159153094771767201e+00,1.000000000000000000e+00
-2.157440285423424253e-01,-2.983556673275388427e+00,-1.000000000000000000e+00
-1.471080828195389323e+00,1.374925573252520072e+00,1.000000000000000000e+00
1.662694900698980405e+00,1.487617650845904915e+00,1.000000000000000000e+00
1.821473391183762836e+00,2.130132420134878135e-01,1.000000000000000000e+00
-8.648923689915271051e-01,-2.289968203148509573e+00,-1.000000000000000000e+00
3.504629730141630706e-01,1.515845666454026519e+00,1.000000000000000000e+00
2.555740833028750991e+00,5.567007260374295941e-01,1.000000000000000000e+00
2.048190598260158257e+00,7.238776288686062932e-01,1.000000000000000000e+00
2.002976200605086632e+00,3.124191620183834672e+00,1.000000000000000000e+00
-1.411006756932423389e+00,-1.030128434109866875e+00,-1.000000000000000000e+00
1.820700629298935169e+00,3.741051073453627307e-01,1.000000000000000000e+00
3.107333821337374236e+00,1.701205320464702409e+00,1.000000000000000000e+00
-1.801706368584375051e+00,-2.367272048101982662e+00,-1.000000000000000000e+00
-2.461204114424671907e+00,-4.696597881358748339e-01,-1.000000000000000000e+00
6.887272766879884989e-01,-2.961067915936668182e-01,1.000000000000000000e+00
-6.217822004018399573e-01,-1.187245222360096664e+00,-1.000000000000000000e+00
-2.119542029393689297e+00,-2.305007123045065054e+00,-1.000000000000000000e+00
1.050768657180621624e+00,1.599483940454864861e+00,1.000000000000000000e+00
1.762028079239056133e+00,4.921939462027178358e-01,1.000000000000000000e+00
-1.387469737267375658e+00,-1.918814511091075925e+00,-1.000000000000000000e+00
1.610536242501012127e+00,1.745612522044897030e+00,1.000000000000000000e+00
4.394813908852528428e-01,5.953825257441427432e-01,1.000000000000000000e+00
1.454410494506664708e+00,9.420500994982310417e-01,1.000000000000000000e+00
1.499928240381493527e+00,2.889424537642022450e-01,1.000000000000000000e+00
2.085896652422559505e+00,5.740952930843031821e-01,1.000000000000000000e+00
-1.420043456520808878e+00,-9.911734697898971769e-01,-1.000000000000000000e+00
1.818911146303505699e-01,-1.544549554522999690e+00,-1.000000000000000000e+00
3.373748220651549445e+00,3.268684833345014695e+00,1.000000000000000000e+00
2.102727138428745590e+00,2.802633902105203134e+00,1.000000000000000000e+00
-1.052234423857977941e+00,-5.251583708615997770e-01,-1.000000000000000000e+00
2.764993573424754381e-01,1.800254704941443240e+00,1.000000000000000000e+00
-9.650138454088599271e-01,-3.653945269670432872e+00,-1.000000000000000000e+00
3.724787741810420716e+00,2.516187850222030953e+00,1.000000000000000000e+00
2.093668432272019153e+00,2.117494644257312153e+00,1.000000000000000000e+00
-2.837932356289178504e+00,-2.919832346818718172e-01,-1.000000000000000000e+00
-1.443460180648620916e+00,-2.577978861893258866e+00,-1.000000000000000000e+00
2.458777205628218887e+00,1.153032741642745052e+00,1.000000000000000000e+00
-1.122601091622384750e+00,-2.269370393578779677e+00,-1.000000000000000000e+00
-1.039752042845742963e+00,-1.498303054828597158e+00,-1.000000000000000000e+00
1.670294127930837647e+00,2.485484501019152859e-01,1.000000000000000000e+00
-1.245138036947125659e+00,-1.399851910686724654e-01,-1.000000000000000000e+00
4.273762319131459986e-01,3.600954396401538915e-01,1.000000000000000000e+00
-3.011643684050580916e+00,6.661861126672863342e-01,-1.000000000000000000e+00
-1.654698270619172629e-01,1.531028704532413798e+00,1.000000000000000000e+00
-2.138360218782428657e+00,-1.020666673188371565e+00,-1.000000000000000000e+00
-1.274351131434427575e+00,2.280757563934729504e+00,1.000000000000000000e+00
-5.950819376600202659e-01,2.446716168167108130e+00,1.000000000000000000e+00
-1.083968723356128816e+00,-1.441016525655001601e+00,-1.000000000000000000e+00
-1.062371433741006621e+00,-5.043661940726332782e-01,-1.000000000000000000e+00
-3.241980586476000958e-01,-2.423780671586557300e-01,-1.000000000000000000e+00
2.732819386072410595e+00,2.466144454793291807e+00,1.000000000000000000e+00
-2.234879081627829667e+00,-7.957418112871559313e-01,-1.000000000000000000e+00
-3.986976679754647979e-01,1.568136354384027653e+00,1.000000000000000000e+00
1.278316679881581042e+00,8.409926546239820944e-01,1.000000000000000000e+00
-2.391388731418707891e+00,-2.466610489690845398e+00,-1.000000000000000000e+00
-1.381493877703253936e+00,-8.351916975646176411e-01,-1.000000000000000000e+00
-1.069114132630281322e+00,-1.302282354716213009e+00,-1.000000000000000000e+00
-4.471316286249245042e-01,9.885950141323781581e-01,1.000000000000000000e+00
1.670994187429472255e+00,2.859365653742546698e+00,1.000000000000000000e+00
3.176065265145293637e-01,2.222170779105895999e+00,1.000000000000000000e+00
-1.456473902532941622e+00,-1.331382088415835607e-01,-1.000000000000000000e+00
-6.284627506777233918e-01,-2.313344370060270272e+00,-1.000000000000000000e+00
-2.565451951675568942e+00,-8.434297757206076218e-01,-1.000000000000000000e+00
-2.620151226212318107e+00,-1.424809606643524962e+00,-1.000000000000000000e+00
4.317766689893582921e-01,1.003301073576956526e+00,1.000000000000000000e+00
-1.004064560909856407e-01,-1.293185081138844339e+00,-1.000000000000000000e+00
-2.661249813383248064e+00,-2.619616755296252819e+00,-1.000000000000000000e+00
-8.872036750691878471e-01,-3.389415547480474800e+00,-1.000000000000000000e+00
-1.281137876915992013e+00,-1.389776106871528416e+00,-1.000000000000000000e+00
3.440310993080992752e-01,2.048412161616224303e+00,1.000000000000000000e+00
-2.477731808392011903e+00,-3.654494057449523048e+00,-1.000000000000000000e+00
-1.281980698127882512e-02,-5.396770965103516726e-01,-1.000000000000000000e+00
-1.905438126456433068e+00,-3.166998781620784520e+00,-1.000000000000000000e+00
-1.653439948240601698e+00,-1.779666930961519622e+00,-1.000000000000000000e+00
3.118404697892266597e+00,1.981818105248276396e-01,1.000000000000000000e+00
1.571124586321967831e+00,-3.186517586053394524e-02,1.000000000000000000e+00
-1.308863602372118073e+00,-1.931704564315237072e+00,-1.000000000000000000e+00
2.226758695081687556e+00,2.085827090319025690e-01,1.000000000000000000e+00
-2.213639952469591776e+00,-1.213335443113083389e+00,-1.000000000000000000e+00
1.789309411275060269e+00,-6.550560634369495538e-01,1.000000000000000000e+00
-9.702739524784999015e-01,-1.328653527276109081e+00,-1.000000000000000000e+00
5.109487578567795119e-01,1.678561396668034611e-01,-1.000000000000000000e+00
-1.771999778021462690e+00,-1.505109790890113430e+00,-1.000000000000000000e+00
-1.893591135276158521e+00,-6.898561537175431635e-01,-1.000000000000000000e+00
4.172854230169169565e-01,-1.446699191392516015e+00,-1.000000000000000000e+00
2.654929837571188056e+00,1.190619280116861578e+00,1.000000000000000000e+00
-2.641528568685140854e+00,-1.670133106813721291e+00,-1.000000000000000000e+00
-3.345061946396607144e+00,-3.021615551309041692e+00,-1.000000000000000000e+00
2.945572495802328383e+00,2.497544749593637370e+00,1.000000000000000000e+00
1.710716552269732960e+00,2.459294781706943045e+00,1.000000000000000000e+00
2.921975486004146916e-02,1.867885639313501045e+00,1.000000000000000000e+00
-2.722943857955239189e+00,-1.787552205420770646e+00,-1.000000000000000000e+00
1.351153608161439479e+00,1.799385542903229496e+00,1.000000000000000000e+00
-1.762566504932792988e+00,5.948137207930557224e-01,-1.000000000000000000e+00
-9.815866913043642672e-01,-1.137402876204251845e+00,-1.000000000000000000e+00
-1.316036279224054528e+00,-2.553687210180004108e+00,-1.000000000000000000e+00
3.262633150464670173e+00,3.597586886448597809e+00,1.000000000000000000e+00
1.130346580162173487e+00,2.375898948316900849e+00,1.000000000000000000e+00
-7.831670183332344326e-01,-6.172353931542798877e-01,-1.000000000000000000e+00
1.142052233468259459e+00,1.339479400414388177e+00,1.000000000000000000e+00
1.250707572593045214e+00,2.283126520633389944e+00,1.000000000000000000e+00
